tmmx (K),rmin (%),vs (m/s),vpd (kPa),pr (mm),pet (mm),erc (-),fm100 (%),fm1000 (%),th (Degrees clockwise from north),Drought (mm),Drought_30days,Drought_90days,month,cumsum,days_since_rain,santa_ana_flag,slope,aspect,label,fire_name,lat,lon,date,ndvi
292.5,19.8,5.1,1.24,0.0,4.1,59.0,11.9,10.2,29.0,-4.1,-108.89999908208847,-502.2999982237816,11,4,4,False,0.1305536928242093,45.86195643197033,0,HILLSIDE,34.66838315364194,-118.35684158108417,2016-11-02,0.2903728179304896
310.1,13.8,4.6,3.24,0.0,9.6,93.0,4.6,5.5,225.0,-9.6,-271.10000133514404,-638.8000018596649,7,11,42,False,0.005499403771949273,4.698301349943636,0,GOLF,34.729463985623,-118.2851243913796,2006-07-03,0.30048009517979507
292.9,44.4,2.2,0.73,0.0,2.5,34.0,17.3,15.1,205.0,-2.5,-24.200000762939453,-415.80000019073486,10,4,4,False,0.08925302670328007,30.982955327437402,0,SLOAN,34.49708296776038,-118.64067267104554,2004-10-24,0.31901490916271713
290.0,14.2,5.1,1.04,0.0,4.0,72.0,7.1,9.0,134.0,-4.0,-80.80000007152557,-208.80000042915344,2,8,11,False,0.052392345934407815,336.70337686972766,0,CANYON,34.53772986113091,-118.65717946515187,2012-02-03,0.3011942910742496
289.9,61.1,2.3,0.4,1.7,2.0,6.0,22.1,21.7,212.0,-0.29999995,92.39999985694885,354.00000286102295,2,38,0,False,0.09688024353747716,337.8758774913769,0,MT ST MARYS,34.09040880565557,-118.47982484660133,2017-02-21,0.500495806018482
288.9,36.8,4.5,0.5,0.0,2.6,52.0,15.8,9.9,260.0,-2.6,-61.49999952316284,-195.29999887943268,2,12,1,False,0.19995311841332228,296.8615424935747,0,TERREBONNE,34.14203711069126,-117.78368612508773,2012-02-14,0.43043773990995976
288.6,46.6,6.1,0.4,0.0,3.2,32.0,16.7,16.0,261.0,-3.2,-6.3000006675720215,41.60000479221344,4,19,2,False,0.09647399337655894,235.26221128388755,0,MARSHALL,34.147263978042446,-117.74447847447004,2025-04-01,0.4752799490481083
298.5,18.4,2.1,1.4,0.0,4.3,71.0,6.5,9.5,256.0,-4.3,-127.09999966621399,3.1000055074691772,3,25,30,False,0.021178164929377775,88.52748161372125,0,EE RANCH,34.137691093245145,-118.58547206318305,2008-03-25,0.4290806241975308
297.9,30.6,2.5,1.37,0.0,4.1,45.0,11.8,14.2,325.0,-4.1,74.29999899864197,-9.399998962879181,3,20,5,False,0.035186027144850605,37.915201959527245,0,ROMDELL,34.14839165125261,-118.69436321793653,2003-03-10,0.2919147600237014
290.8,45.7,4.2,0.4,25.2,2.1,14.0,19.6,19.8,235.0,23.1,65.6999990940094,573.7999996542931,3,34,0,False,0.0389335836025416,133.20641161011125,0,PARK,34.09967686821157,-118.71555429112185,2005-03-22,0.455601107776154
305.7,15.7,2.3,2.44,0.0,5.5,83.0,6.3,6.8,213.0,-5.5,-185.7999987602234,-592.0999989509583,9,0,120,False,0.14260594773436844,286.20958001830877,0,SESNON,34.30767748377851,-118.60457580841481,2013-09-17,0.4325263814827981
305.2,26.6,2.4,1.87,0.0,6.4,50.0,12.7,12.8,179.0,-6.4,-198.5999994277954,-492.19999861717224,7,5,70,False,0.01885722062174422,78.34575534336149,0,LOST,34.130621188237406,-118.71480807516,2016-07-15,0.3471731703463801
304.9,21.4,2.7,2.18,0.0,7.0,64.0,8.5,10.3,224.0,-7.0,-182.20000076293945,-457.7000024318695,6,4,67,False,0.0569760001473236,35.80593269139872,0,STORRS,34.04354446854801,-117.78268829039791,2007-06-26,0.3032932628876161
311.7,9.2,3.3,4.26,0.0,9.0,98.0,3.9,4.9,238.0,-9.0,-292.5999994277954,-728.3999996185303,7,2,82,False,0.011722357997967024,62.10567510392749,0,D,34.77901616784675,-118.47513106975865,2009-07-22,0.19821656791878967
287.1,64.1,4.6,0.26,0.0,3.1,40.0,15.7,12.7,229.0,-3.1,-129.0,-225.4999977350235,4,13,42,False,0.05991977991705184,271.03996140130494,0,KANAN,34.06605592524745,-118.80312690692666,2021-04-26,0.5671921893514495
294.6,29.0,3.3,0.99,0.0,4.7,39.0,15.8,14.7,30.0,-4.7,-96.09999966621399,152.3000067472458,4,25,1,False,0.07905608752497939,277.50762174190356,0,TOPANGA,34.04790967827426,-118.5804807900372,2010-04-06,0.5710243073502014
299.3,37.7,2.2,1.07,0.0,5.3,47.0,12.9,12.7,226.0,-5.3,-158.5999994277954,-415.9999988079071,6,12,49,False,0.027086842573507207,239.85449218079623,0,TRIUNFO,34.12105205344393,-118.79060948342176,2005-06-27,0.42742472205217336
293.5,37.8,2.4,0.79,0.0,3.7,31.0,16.8,17.2,279.0,-3.7,30.000004053115845,-16.69999396800995,3,27,1,False,0.10442327235661798,97.18360861434668,0,WESTLAKE,34.11609576780894,-118.85407014517104,2011-03-28,0.5049080902825775
289.4,55.2,2.1,0.5,1.5,2.1,15.0,15.2,20.9,262.0,-0.5999999,227.3999923467636,770.3999855518341,2,30,0,False,0.0834367522351782,338.794549090642,0,MULHOLLAND,34.09747704688876,-118.86284559291538,2005-02-28,0.5339190322899181
301.8,25.5,3.1,1.3,0.0,6.4,60.0,10.1,10.6,198.0,-6.4,-174.80000042915344,-254.10000491142273,6,18,20,False,0.09860928537045534,236.71488899608897,0,BUCKWEED,34.50918252011029,-118.44010144290156,2003-06-03,0.344060563213397
294.9,36.3,3.0,0.97,0.0,4.3,36.0,13.3,16.6,337.0,-4.3,-8.600000977516174,150.19999742507935,3,27,8,False,0.15421350588137922,66.94074843932847,0,ISLAND,33.35980397443656,-118.36458143103069,2024-03-14,0.39530386468659884
298.9,20.6,2.8,1.58,0.0,4.6,44.0,10.2,16.0,324.0,-4.6,99.80000245571136,63.100003480911255,3,21,7,False,0.12207207207207207,270.0,0,CORRAL,34.0555198260137,-118.74804047955308,2004-03-09,0.5575581628623332
297.5,14.0,1.7,1.62,0.0,2.5,73.0,5.1,9.7,297.0,-2.5,-99.40000009536743,-333.90000092983246,11,5,14,False,0.04586238813852724,136.56550274095895,0,MAGIC,34.40507227103999,-118.61964058272517,2005-11-24,0.3011583344852783
307.5,14.9,3.6,2.74,0.0,7.5,87.0,6.5,6.0,231.0,-7.5,-216.4000005722046,-635.4000012874603,8,10,85,False,0.05922090834204116,311.80525674560795,0,GORMAN,34.75887112001486,-118.81255466251673,2019-08-26,0.2647103866355991
302.0,14.9,2.3,2.09,0.0,6.1,89.0,5.6,5.7,203.0,-6.1,-214.90000009536743,-637.2000029087067,8,3,60,False,0.12940000685266306,59.29685317803003,0,NORTH,34.41695424947728,-118.24963871316815,2002-08-20,0.44173347945421865
295.7,26.2,3.3,1.06,0.0,4.9,54.0,9.1,12.4,193.0,-4.9,-91.8999993801117,-197.69999837875366,4,15,27,False,0.07597174748743564,14.770912848407137,0,GRIFFITH PARK,34.127002178534774,-118.28848994522599,2018-04-18,0.4425572294748484
286.5,48.3,3.6,0.43,1.1,1.7,20.0,16.0,17.3,186.0,-0.6,82.9999994635582,-52.60000067949295,1,17,0,False,0.04111832975976581,254.5876574873281,0,CANYON,34.47080173746864,-118.33044922462231,2023-01-08,0.26614738473689414
292.9,37.6,8.1,0.73,0.0,5.1,47.0,11.9,13.1,242.0,-5.1,-141.69999980926514,-200.19999980926514,4,19,16,False,0.0044106309462691754,5.861743421167703,0,WEST,34.782721430867,-118.31718917643659,2011-04-24,0.17744099956557788
297.9,36.5,2.5,1.04,0.0,5.4,50.0,13.2,11.8,192.0,-5.4,-158.90000009536743,-452.30000162124634,6,11,56,False,0.08610930244800524,137.15251551849084,0,BARHAM,34.140822845374636,-118.3327848754438,2004-06-12,0.3955398234632015
298.0,29.2,2.6,1.28,0.0,5.8,57.0,10.9,10.9,351.0,-5.8,-163.80000162124634,-121.10000318288803,5,24,30,False,0.09724273910319367,84.82816104615394,0,FAIRMONT,34.69438365616206,-118.42268544895471,2000-05-18,0.34874360903740564
312.6,7.4,3.6,3.94,0.0,9.5,82.0,5.6,7.9,189.0,-9.5,-226.2000012397766,-563.1000008583069,7,4,100,False,0.07296632563609258,55.81583112925324,0,EMMA,34.50614606154251,-118.06329599166094,2011-07-03,0.2136111945015009
301.2,18.3,2.9,1.88,0.0,4.7,57.0,6.9,12.8,182.0,-4.7,22.000000774860382,-42.3999959230423,2,10,15,False,0.04409017548367282,183.51440203813274,0,SKYLINE,33.99344739015952,-118.00807715263504,2025-02-28,0.3675308236083963
299.7,19.6,2.9,1.52,0.0,6.0,58.0,11.7,10.5,256.0,-6.0,-151.40000116825104,-396.1000008583069,5,7,10,False,0.055142612703610795,304.40628669987655,0,PEARBLOSSOM,34.50994988591481,-118.11627952782008,2002-05-04,0.22362943685332917
284.9,18.7,4.0,0.46,0.0,1.9,66.0,9.9,9.0,214.0,-1.9,-84.69999980926514,-273.2000002861023,12,6,15,False,0.09171240870269853,97.19121172047882,0,PEARBLOSSOM,34.51805887529085,-118.09316957271683,2005-12-17,0.20589989534585235
286.4,62.9,4.5,0.22,2.6,3.0,36.0,14.6,10.5,138.0,-0.4000001,-152.0,-365.19999980926514,5,12,0,False,0.05073350199369318,288.18991194118894,0,SOLEDAD,34.42915688250262,-118.41954464084189,2015-05-07,0.29441462961865816
306.4,5.4,3.0,2.76,0.0,7.4,85.0,3.9,8.1,225.0,-7.4,-186.80000019073486,-301.90000307559967,5,7,32,False,0.05244442911199122,72.43783134257212,0,MEADOW RIDGE,34.3617389123417,-118.51524103750872,2014-05-03,0.3867695464149602
283.2,19.6,5.5,0.61,0.0,2.7,58.0,11.3,10.8,135.0,-2.7,-43.49999940395355,-300.49999845027924,12,5,2,False,0.12271469124129478,275.8661868680713,0,SESNON,34.30535027727474,-118.5591985434626,2013-12-09,0.34725978357457404
308.4,20.4,3.5,2.45,0.0,8.1,70.0,7.7,9.1,156.0,-8.1,-214.30000019073486,-554.099999666214,7,4,39,False,0.042065648459008814,177.54509354015264,0,OCTOBER,34.381644924296474,-118.49661933920233,2009-07-14,0.30710421094212903
291.8,4.6,2.6,1.45,0.0,2.9,90.0,3.9,7.0,37.0,-2.9,-71.19999969005585,-331.299999833107,12,0,120,False,0.08355081849606177,106.33011758853962,0,Y,34.461536040566465,-118.16179743678212,2024-12-07,0.2588737302527647
292.4,53.8,1.8,0.54,1.4,2.5,33.0,11.5,18.8,202.0,-1.1,162.2000002861023,227.49999928474426,2,31,0,False,0.0828031125104563,255.5402435467512,0,GRIFFITH PARK,34.118786672325115,-118.30535276248193,2019-02-28,0.4094512548624685
306.1,35.4,3.5,1.7,0.0,6.6,59.0,10.6,10.2,60.0,-6.6,-208.19999980926514,-554.0999982357025,8,1,103,False,0.04069827586843571,171.72730480291543,0,AGOURA 2,34.14215475640475,-118.69684391783828,2018-08-12,0.29214098817117223
302.3,12.5,3.3,2.1,0.0,4.8,48.0,13.1,13.2,12.0,-4.8,-80.19999849796295,-429.6999982595444,10,4,2,False,0.04661889683618131,331.1106252940467,0,AGOURA,34.138687808405386,-118.73074582291352,2021-10-27,0.34848784851117637
307.8,20.8,2.2,2.39,0.0,6.8,49.0,11.3,13.6,196.0,-6.8,-179.7999997138977,-436.1000006198883,7,5,36,False,0.025676292924604913,309.47416938545155,0,KANAN,34.11926906147464,-118.7879186266357,2025-07-09,0.4333940287897639
296.1,35.0,2.4,1.07,0.0,5.1,61.0,10.6,9.3,252.0,-5.1,-156.00000071525574,-427.2000004053116,5,8,4,False,0.05045045045045045,270.0,0,TRIUNFO,34.125449313056954,-118.78973456381993,2008-05-28,0.41195572054816165
299.2,46.2,2.6,0.85,0.0,5.2,39.0,13.7,14.9,154.0,-5.2,-145.90000009536743,-328.2999974489212,6,11,55,False,0.09886640522545906,231.17844074739932,0,LATIGO,34.052227017184876,-118.77445676998812,2024-06-28,0.5495589075182179
299.9,16.5,2.3,2.12,0.0,3.7,59.0,8.8,11.6,160.0,-3.7,-54.50000071525574,-338.7999997138977,11,3,14,False,0.1616975311605066,280.46276170441917,0,FLORES,34.067227052357715,-118.64445674338991,2005-11-01,0.5275823319182544
307.4,25.2,3.3,2.32,0.0,7.3,49.0,12.2,13.2,266.0,-7.3,-165.60000085830688,-500.30000138282776,7,3,89,False,0.11165090687670955,283.5163119829647,0,LATIGO CANYON,34.04849089706948,-118.77434561609253,2014-07-23,0.5243864519568737
291.3,58.0,2.5,0.39,0.0,2.6,35.0,13.6,15.1,151.0,-2.6,-64.50000059604645,160.70000338554382,4,33,13,False,0.07031838700474434,225.8449595982156,0,VIRGENES,34.14405426159052,-118.70271574569111,2019-04-03,0.2842665205371249
296.5,19.4,3.0,1.55,0.0,6.4,75.0,7.5,8.0,267.0,-6.4,-167.59999990463257,-367.89999854564667,6,3,48,False,0.05371347734036911,208.55562947859679,0,QUAIL,34.80553573805397,-118.8196292337652,2022-06-08,0.31511917859611005
289.5,50.3,1.9,0.55,0.0,3.2,38.0,14.5,14.5,302.0,-3.2,-77.5,-199.60000026226044,3,20,18,False,0.11552808234023546,205.6450820666083,0,EMPIRE,33.41051741979228,-118.45274303759409,2013-03-26,0.3561731703463801
284.2,30.0,2.6,0.29,2.3,1.5,33.0,10.1,14.4,159.0,0.79999995,214.99999868869781,335.8000065088272,2,28,0,False,0.02165237880989785,123.67981038297086,0,CROSS,34.37904345170685,-118.42741446590304,2005-02-06,0.4513767994312909
297.2,7.8,3.6,1.63,0.0,5.1,86.0,6.3,6.6,249.0,-5.1,-176.40000081062317,-683.6000010967255,10,0,120,False,0.009488524749047635,10.946523703621141,0,POPPY,34.71444430167934,-118.39201725113125,2019-10-04,0.2342423620710083
283.3,37.7,2.7,0.43,0.0,3.1,32.0,15.0,17.3,254.0,-3.1,-35.40000104904175,31.00000250339508,4,31,1,False,0.013544131197301246,68.62633902885167,0,HWY 138 & 300 WEST,34.784837688220925,-118.68033903541264,2024-04-06,0.27154085029916475
308.3,9.7,4.3,3.11,0.0,9.2,94.0,5.2,5.2,216.0,-9.2,-249.50000095367432,-703.0000023841858,7,4,98,False,0.055588376497574456,101.33294630180657,0,HIGHLAND,34.43952461512385,-117.71547805359282,2004-07-24,0.2342860539985385
303.7,10.0,3.6,2.63,0.0,6.8,84.0,5.1,7.4,213.0,-6.8,-187.99999928474426,-659.99999833107,9,2,13,False,0.11140885197495277,52.798515700758394,0,JOHNSON ROAD,34.6614482027047,-118.33470762471356,2000-09-11,0.2664584412763605
296.3,41.1,1.8,0.95,0.0,4.6,47.0,10.2,13.8,266.0,-4.6,-30.899998903274536,-65.29999566078186,5,16,23,False,0.04423970137705925,55.56267875868674,0,LATIGO,34.08153225948763,-118.76131871045861,2020-05-03,0.6189026401532353
302.2,11.9,3.9,2.34,0.0,6.3,61.0,7.2,12.2,219.0,-6.3,-66.7999997138977,-169.39999794960022,3,18,11,False,0.09968594619583951,240.17972797173752,0,TOPANGA,34.218468041814354,-118.69523175481805,2015-03-13,0.3893536125427009
279.9,48.8,6.0,0.25,0.8,1.8,25.0,17.3,14.4,285.0,-0.99999994,2.199997127056122,-128.6000024676323,4,13,1,False,0.11925985049311376,153.77387792477685,0,GORMAN,34.81038791873737,-118.87698193976789,2012-04-14,0.29475766329673775
310.1,6.0,1.5,3.74,0.0,4.8,97.0,3.8,5.5,219.0,-4.8,-207.19999933242798,-720.3000001907349,9,3,45,False,0.03511616400126547,32.598752119081354,0,MUNZ,34.6934480361603,-118.36972320283853,2003-09-22,0.22263973579242516
308.4,20.2,3.8,3.07,0.0,8.3,84.0,5.9,6.5,217.0,-8.3,-243.7999997138977,-656.8000011444092,8,0,120,False,0.16266123173918892,66.83746014906457,0,TOVEY,34.541044006127656,-118.16219359566391,2018-08-01,0.2667560086091147
299.2,17.1,3.5,1.62,0.0,6.3,69.0,9.6,8.5,201.0,-6.3,-173.89999985694885,-415.19999969005585,5,6,54,False,0.10190297485320716,131.28251037440938,0,SIERRA,34.50432388997877,-118.10100023791094,2015-05-11,0.21642849328593988
308.7,15.0,3.7,2.56,0.0,8.1,91.0,4.9,5.7,219.0,-8.1,-256.3999996185303,-630.4000015258789,7,11,57,False,0.06299340326839706,56.786831300809546,0,RANGE,34.669913880107906,-118.31946980171071,2006-07-18,0.20568698880353858
295.8,24.6,2.7,1.12,0.0,4.7,54.0,11.9,11.5,249.0,-4.7,-130.39999985694885,-190.09999930858612,4,21,2,False,0.013074566630228043,87.59634522142404,0,D,34.766650688740846,-118.5183769130173,2009-04-12,0.21342413690946438
300.0,9.7,2.2,1.68,0.0,4.2,71.0,8.1,9.3,54.0,-4.2,-125.10000014305115,-230.20000034570694,3,9,70,True,0.007378349148345136,121.2729240845396,0,PALMDALE,34.590384459298754,-118.04639625438713,2020-03-04,0.17406172590837282
305.9,24.2,2.8,1.92,0.0,6.9,72.0,8.2,8.4,218.0,-6.9,-220.2000012397766,-589.6000037193298,7,3,34,False,0.08544145514832148,332.69886512959437,0,QUINN,34.444431514983826,-118.4353707822935,2022-07-25,0.2706085683254342
289.4,54.5,2.5,0.44,8.6,1.9,32.0,13.3,17.8,241.0,6.7000003,148.59999930858612,213.900000333786,3,28,0,False,0.05250615729460513,177.5415425317332,0,OAK,34.47806504901856,-118.70433283191107,2019-03-01,0.3411550712903353
296.6,21.6,1.9,1.13,0.0,4.7,44.0,15.0,13.4,325.0,-4.7,-73.2999997138977,-245.4999998807907,4,12,3,False,0.010045200408449768,99.41413915343155,0,QUARTZ,34.669564456515374,-118.24667773653209,2012-04-16,0.21277947756036875
287.8,27.0,2.9,0.59,0.0,2.1,58.0,10.0,10.7,139.0,-2.1,-22.900001049041748,-366.9000024795532,11,6,21,False,0.05530842268013975,61.592755724644476,0,PINE,34.74120168505106,-118.6068086758699,2005-11-08,0.4121668140981339
294.5,9.6,5.7,1.66,0.0,5.7,63.0,9.5,10.6,135.0,-5.7,-86.799999833107,-65.79999899864197,2,14,4,False,0.18838674971124597,127.6785745078788,0,FOOTHILL,34.36915858316306,-118.47008027614139,2015-02-11,0.5252559691177631
300.7,25.7,4.0,1.56,0.0,7.0,57.0,8.4,12.1,229.0,-7.0,-102.49999904632568,-251.89999997615814,5,23,15,False,0.03696060123503132,102.84240575824182,0,MUNZ,34.66755750419307,-118.37293773614972,2005-05-24,0.3224500888590499
299.1,14.5,2.2,1.55,0.0,4.5,73.0,6.0,9.2,312.0,-4.5,-137.39999985694885,-10.699995040893555,3,25,30,False,0.05005696277480276,186.71806331876763,0,WAYSIDE,34.45726753325479,-118.59785032052001,2008-03-25,0.2309490164711458
298.3,33.4,2.7,1.1,0.0,4.7,57.0,11.5,10.5,184.0,-4.7,-134.19999837875366,-263.0999963283539,4,17,17,False,0.038594642147995434,238.4305739168035,0,VERDALE,34.425929938806746,-118.71581643970195,2007-04-06,0.29004009477737197
285.4,20.4,2.0,0.85,0.0,1.9,66.0,8.7,9.5,218.0,-1.9,-52.10000145435333,-258.10000145435333,1,3,4,False,0.1345325410917746,250.77110861613124,0,HAUSER,34.56464935920603,-118.29373033781236,2021-01-02,0.41166055962559994
295.7,52.6,1.8,0.57,0.0,4.4,31.0,16.6,16.6,155.0,-4.4,-136.00000047683716,-384.30000019073486,7,3,67,False,0.1533795129046614,246.38999144759373,0,PACIFIC,34.04465236503858,-118.87344324129919,2002-07-26,0.45831425014148264
288.7,12.6,2.9,0.85,0.0,2.8,57.0,9.5,12.2,153.0,-2.8,-74.0999995470047,-37.79999476671219,2,18,32,False,0.06397577186030272,96.89182262426141,0,AQUEDUCT,34.766996955217856,-118.76607569805432,2011-02-04,0.27145779971112177
291.9,26.0,2.7,0.9,0.0,4.6,70.0,7.5,8.7,274.0,-4.6,-148.80000019073486,-250.19999814033508,4,13,37,False,0.037986316425019796,325.3058898381921,0,LOS ALAMOS,34.706103229023746,-118.80839926875778,2018-04-28,0.323566952984618
284.3,37.8,2.4,0.43,0.0,1.4,55.0,12.6,10.1,357.0,-1.4,-66.29999959468842,-268.69999945163727,12,6,43,False,0.051886976185127325,52.18601544188195,0,GORMAN,34.787974624673865,-118.86243024787682,2000-12-11,0.28298066911561415
304.8,20.1,3.8,2.25,0.0,6.8,78.0,7.3,7.4,186.0,-6.8,-208.90000009536743,-645.9000000953674,9,1,111,False,0.048320712100773607,193.4768502473712,0,DULCE,34.4721843228288,-118.29995065519229,2025-09-05,0.24145899774908194
292.5,56.3,1.1,0.65,0.0,3.0,42.0,13.9,12.6,293.0,-3.0,-146.19999980926514,-416.5,9,3,94,False,0.07301775494325345,169.33469251791445,0,AIRPORT,33.39383081740457,-118.42678982987383,2010-09-10,0.3820821107710534
287.3,37.9,6.6,0.65,2.5,4.0,53.0,8.6,7.8,222.0,-1.5,-179.29999899864197,-425.79999804496765,5,4,0,False,0.002837361356176174,320.57799383310646,0,WEST,34.70919331240041,-118.24567826420243,2015-05-14,0.1945642682252586
300.8,11.2,2.0,1.73,0.0,3.7,82.0,5.4,7.6,221.0,-3.7,-135.79999947547913,-489.7999994754791,10,1,14,False,0.14086964340645758,251.75000848398594,0,WILDWOOD,34.20088513836335,-118.2980174909653,2008-10-18,0.4277659537914691
289.0,22.9,3.4,0.94,0.0,2.7,65.0,9.0,9.6,218.0,-2.7,-58.4000004529953,-311.40000104904175,12,4,6,False,0.07944684325344203,3.9013049538122453,0,SAGE,34.50917153734798,-118.24752687085515,2002-12-06,0.25861813747753803
305.9,13.2,2.6,2.58,0.0,6.5,90.0,5.2,5.8,204.0,-6.5,-213.9000005722046,-656.0000014305115,8,3,34,False,0.1262030210838057,171.1714723183757,0,COPPER,34.55855687324214,-118.48219943481548,2013-08-25,0.4413639623274825
284.4,72.7,4.2,0.11,0.6,1.4,25.0,17.3,13.4,346.0,-0.79999995,-57.80000054836273,-437.2999995946884,10,4,6,False,0.05377638516624575,161.43974746701932,0,COPCO,34.740561461902296,-118.78169971751562,2010-10-25,0.3402500651684504
297.3,7.9,3.4,1.7,0.0,4.0,72.0,6.6,9.7,155.0,-4.0,-105.09999990463257,-368.3999993801117,11,7,36,False,0.10530784162682685,297.16286916928027,0,OASIS,34.458871865740996,-118.27729280453508,2015-11-20,0.2519954122642441
289.0,63.0,3.7,0.35,3.1,1.5,28.0,18.0,12.5,234.0,1.5999999,-39.00000011920929,-318.4999989271164,12,7,0,False,0.08354002681413705,323.621027056663,0,FREEWAY II,34.53687461988305,-118.66349982822653,2012-12-02,0.3141542700866851
289.4,38.1,6.3,0.62,0.9,3.7,20.0,18.9,16.3,307.0,-2.8000002,52.30000030994415,89.09999763965607,3,16,1,False,0.17493834853306042,237.6259349814759,0,MOUNTAIN,34.194539924396224,-118.26753898722666,2003-03-17,0.492890317739292
293.0,47.3,2.9,0.58,0.0,4.0,30.0,15.1,17.6,211.0,-4.0,35.10000091791153,-36.49999874830246,4,27,10,False,0.021662760793053387,249.3447170422735,0,PLACERITA,34.383209249999794,-118.48532336087611,2006-04-24,0.3322130921585278
279.8,70.6,5.6,0.16,13.6,1.1,25.0,17.5,13.7,198.0,12.5,-51.29999989271164,-236.59999877214432,12,10,0,False,0.2235912597045228,278.437588651024,0,SHANNON,34.53359321592915,-118.23641950483528,2022-12-10,0.28282743104231256
293.2,13.6,2.7,1.23,0.0,3.5,80.0,6.2,7.6,348.0,-3.5,-86.59999990463257,-226.20000112056732,2,7,12,False,0.11853908733577329,23.278553121560826,0,CHERRY,34.59178500380911,-118.29299250261992,2014-02-18,0.4188471879936808
304.0,2.5,2.0,2.43,0.0,4.6,71.0,7.2,10.0,165.0,-4.6,-139.29999995231628,-528.200001001358,10,3,25,False,0.05001296025082621,298.0357984263846,0,RIDGE,34.515358272582056,-118.61852571739273,2017-10-05,0.2094345881461089
284.5,57.1,4.4,0.31,29.4,1.8,16.0,22.1,16.9,191.0,27.6,59.10000252723694,-35.59999859333038,2,23,0,False,0.03686312855276156,348.01051541773586,0,CAMBRIDGE,34.46470905114162,-118.62895530665892,2004-02-26,0.23844236039807273
307.6,20.0,3.1,2.23,0.0,7.0,74.0,8.3,8.0,194.0,-7.0,-225.40000104904175,-604.5000014305115,8,7,39,False,0.06864876066596157,277.7728531598466,0,QUARRY,34.43375919522234,-118.34357896667937,2005-08-10,0.3108273360979462
292.7,45.1,3.3,0.62,0.0,4.4,48.0,12.6,12.0,249.0,-4.4,-139.19999957084656,-339.1999989748001,5,12,19,False,0.06668369256471252,10.508759950788187,0,BURLWOOD,34.46905690654495,-118.67461555747707,2016-05-25,0.3133856039811212
291.4,21.7,4.0,0.88,0.0,3.1,69.0,8.2,9.0,345.0,-3.1,-104.09999966621399,-439.0999975204468,11,0,120,False,0.05038138167084617,154.0172978476239,0,FREEWAY I,34.358109952358966,-118.55032158263944,2024-11-12,0.4258860942714401
291.0,43.8,3.2,0.56,3.1,2.3,35.0,11.2,12.9,269.0,0.79999995,-83.7000002861023,-422.7999994754791,11,8,0,False,0.06203981863967442,219.17403187019616,0,STABLES,34.493394218966024,-118.49569095074898,2010-11-07,0.336768121951701
298.4,14.0,1.4,1.59,0.0,2.0,62.0,7.5,11.6,332.0,-2.0,47.69999945163727,-78.60000121593475,12,11,23,False,0.12006124837796496,27.968096776394702,0,SLOAN,34.502156385306,-118.64948938925808,2025-12-14,0.33502200015799005
302.9,12.7,3.3,2.1,0.0,7.2,71.0,7.6,9.3,151.0,-7.2,-178.2999997138977,-438.9999990463257,5,9,13,False,0.055384773264356764,280.2288539887442,0,BOUQUET,34.47301424952182,-118.47597783106205,2013-05-20,0.2958061354660347
303.8,21.9,2.9,1.92,1.9,6.4,33.0,10.9,14.5,3.0,-4.5,-81.60000371932983,-15.600003361701965,4,29,0,False,0.09903431712588089,343.89168387293086,0,TEMPLIN,34.53616427788664,-118.65864686628231,2000-04-26,0.30417940357460255
302.2,25.9,2.8,1.58,0.0,6.4,70.0,8.0,8.8,247.0,-6.4,-190.89999985694885,-434.9999974966049,7,9,60,False,0.09399824034692211,283.3941580508114,0,GLENDORA,34.15928502927283,-117.83444750481196,2016-07-05,0.4729794675829925
291.6,56.3,2.3,0.39,0.0,3.7,24.0,16.3,19.5,196.0,-3.7,-5.200000286102295,239.90000009536743,4,31,5,False,0.085628885985892,268.1778180445567,0,CALABASAS,34.18970566656804,-118.68590805289506,2024-04-19,0.30940497472154205
301.9,17.2,1.7,1.91,0.0,6.2,79.0,7.1,7.4,220.0,-6.2,-196.19999933242798,-481.2999978661537,6,11,50,False,0.08611960887847364,145.60490930300753,0,YUCCA,34.50855130049297,-118.28033170402593,2007-06-09,0.2400159751979621
292.5,12.2,3.3,1.29,0.6,3.3,59.0,6.5,7.8,255.0,-2.6999998,-114.79999947547913,-385.79999923706055,11,2,37,False,0.08198216114178436,289.08178693344325,0,DRY,34.55908561010838,-118.51459606962287,2009-11-20,0.4250677737846056
286.8,56.1,3.5,0.2,0.7,1.8,14.0,17.4,19.8,175.0,-1.0999999,29.59999966621399,-66.79999846220016,4,26,1,False,0.06433991748396066,200.91952308792906,0,BURKE,34.46540792192714,-118.31070234543901,2006-04-11,0.25001171591088645
295.6,29.1,3.3,1.0,0.0,2.7,65.0,10.5,8.5,306.0,-2.7,-85.80000019073486,-312.80000042915344,12,2,27,False,0.03509091706232544,50.371859002021516,0,WEST,34.392994287536375,-118.66440293190774,2024-12-23,0.3018517762287473
293.1,27.7,5.9,0.71,0.0,5.0,42.0,11.6,15.1,238.0,-5.0,-100.79999887943268,-97.99999833106995,5,27,19,False,0.01565671271810485,11.618432728435408,0,LAKE,34.671889790992715,-118.39745544316135,2006-05-04,0.3519756422154211
303.7,10.4,1.9,2.39,0.0,3.9,76.0,6.5,8.6,157.0,-3.9,-123.20000088214874,-512.5000010728836,10,0,120,False,0.06998706093243057,212.72724937567926,0,ORCAS,34.28175911180358,-118.36376549127723,2006-10-21,0.32643994629600365
